anime_id,name,genre,type,rating,members
1861,Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Manga,7.66,7992
17437,The iDOLM@STER Manga: Kagayaki no Mukougawa e!,"Comedy, Drama, Music",Manga,7.66,12262
304,Aa! Megami-sama! Manga,"Comedy, Magic, Romance, Seinen, Supernatural",Manga,7.65,29330
2673,Doraemon Manga 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,"Adventure, Comedy, Fantasy",Manga,7.65,1583
2848,Kappa no Coo to Natsuyasumi,"Adventure, Shounen",Manga,7.65,6953
15813,Majokko Shimai no Yoyo to Nene,"Fantasy, Magic",Manga,7.65,8698
3848,"One Piece Manga 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura","Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Manga,7.65,29771
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,"Drama, Historical, Samurai, Shounen",Manga,7.65,33191
17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,"Mecha, Police, Psychological, Sci-Fi",Manga,7.64,31747
7651,Ningen Shikkaku: Director&#039;s Cut-ban,"Drama, Historical, Psychological, Seinen",Manga,7.64,4292
1029,Omoide Poroporo,"Drama, Romance, Slice of Life",Manga,7.64,39589
10714,Towa no Quon 3: Mugen no Renza,"Action, Super Power, Supernatural",Manga,7.64,19053
6408,&quot;Bungaku Shoujo&quot; Manga,"Drama, Mystery, Romance, School",Manga,7.63,40984
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,"Action, Adventure, Martial Arts, Romance",Manga,7.63,4614
8100,Mardock Scramble: The First Compression,"Action, Psychological, Sci-Fi",Manga,7.63,40698
814,Prince of Tennis: Atobe&#039;s Gift,"Comedy, Shounen, Sports",Manga,7.63,10567
2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari","Comedy, Drama, Ecchi, Fantasy, Magic, Romance, Shounen, Slice of Life",Manga,7.63,4199
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,"Drama, Magic, Shoujo",Manga,7.62,24968
901,"Dragon Ball Z Manga 08: Moetsukiro!! Nessen, Ressen, Chougekisen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Manga,7.62,65953
14837,Dragon Ball Z Manga 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",Manga,7.62,66471
449,InuYasha: Guren no Houraijima,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural",Manga,7.62,50008
32870,Kuroko no Basket Manga 2: Winter Cup Soushuuhen - Namida no Saki e,"School, Shounen, Sports",Manga,7.61,5470
522,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Manga,7.62,44030
10589,Naruto: Shippuuden Manga 5 - Blood Prison,"Action, Adventure, Martial Arts, Mystery, Shounen, Super Power",Manga,7.62,75660
2961,Digimon Adventure Manga,"Action, Fantasy, Kids, Sci-Fi",Manga,7.61,60753
9979,Precure All Stars Manga DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,"Action, Fantasy, Magic, Shoujo",Manga,7.61,2842
2889,Bleach Manga 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,"Action, Adventure, Shounen, Supernatural",Manga,7.6,134739
2171,Detective Conan Manga 11: Jolly Roger in the Deep Azure,"Adventure, Comedy, Mystery, Police, Shounen",Manga,7.6,18847
19195,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,"Mecha, Police, Psychological, Sci-Fi",Manga,7.6,19565
5998,Hottarake no Shima: Haruka to Mahou no Kagami,Fantasy,Manga,7.6,6517
10731,Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!,"Action, Comedy, School, Shounen, Sports",Manga,7.6,6162
22419,Acchi Kocchi,Dementia,Manga,7.59,3433
13709,Afro Samurai Manga,"Action, Adventure, Samurai",Manga,7.59,21622
1474,City Hunter: Ai to Shukumei no Magnum,"Action, Comedy, Mystery, Shounen",Manga,7.59,3368
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,"Action, Mecha, Military",Manga,7.59,45069
1095,Mobile Police Patlabor: The Manga,"Drama, Mecha, Military, Police",Manga,7.59,14779
13391,Rakuen Tsuihou: Expelled from Paradise,"Action, Mecha, Sci-Fi",Manga,7.59,46678
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,"Dementia, Drama, Fantasy, Romance, Shoujo",Manga,7.59,22219
24919,Aoki Hagane no Arpeggio: Ars Nova DC,"Action, Sci-Fi, Seinen",Manga,7.58,11943
1686,Bleach Manga 1: Memories of Nobody,"Action, Adventure, Super Power",Manga,7.58,151598
1681,Brave Story,"Action, Adventure, Fantasy, Kids, Magic, Supernatural",Manga,7.58,24523
6922,Fate/stay night Manga: Unlimited Blade Works,"Action, Fantasy, Magic, Supernatural",Manga,7.58,110983
17121,Dareka no Manazashi,"Drama, Slice of Life",Manga,7.57,28138
7045,Doraemon Manga 21: Nobita no Taiyou Ou Densetsu,"Adventure, Comedy, Fantasy, Historical, Kids, Shounen",Manga,7.57,1970
12053,Mardock Scramble: The Third Exhaust,"Action, Psychological, Sci-Fi",Manga,7.57,20459
20671,Shashinkan,"Drama, Historical, Slice of Life",Manga,7.57,1910
1911,Top wo Nerae! &amp; Top wo Nerae 2! Gattai Manga!!,"Comedy, Mecha, Shounen",Manga,7.57,8079
24655,Date A Live Manga: Mayuri Judgment,"Harem, Romance, Sci-Fi",Manga,7.56,48673
2392,Doraemon Manga 26: Nobita no Kyouryuu 2006,"Adventure, Comedy, Kids",Manga,7.56,2262
5710,Keroro Gunsou Manga 4: Gekishin Dragon Warriors de Arimasu!,Comedy,Manga,7.56,2048
1091,Mobile Suit Gundam II: Soldiers of Sorrow,"Action, Drama, Mecha, Military, Sci-Fi, Space",Manga,7.56,11325
7877,"Momoko, Kaeru no Uta ga Kikoeru yo.","Drama, School, Slice of Life",Manga,7.56,1113
34136,Orange: Mirai,"Drama, Romance, School, Sci-Fi, Shoujo",Manga,7.56,29969
17269,Captain Harlock,"Action, Drama, Sci-Fi, Space",Manga,7.56,25484
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara,"Action, Mecha, Military",Manga,7.55,39669
25389,Dragon Ball Z Manga 15: Fukkatsu no F,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Manga,7.55,41051
5929,Hi no Ame ga Furu,"Drama, Historical",Manga,7.55,513
5291,Hokuto no Ken Zero: Kenshirou Den,Martial Arts,Manga,7.55,4278
5096,Doraemon Manga 28: Nobita to Midori no Kyojin Den,"Adventure, Comedy, Fantasy, Kids, Shounen",Manga,7.54,1651
906,Dragon Ball Z Manga 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Manga,7.54,50607
1773,Hokuto no Ken: Raoh Gaiden Junai-hen,"Action, Adventure, Martial Arts",Manga,7.54,4907
12015,Tiger &amp; Bunny Manga 1: The Beginning,"Action, Comedy, Mystery, Super Power",Manga,7.54,13716
2922,Ashita no Joe 2 (Manga),"Drama, Sports",Manga,7.53,1396
8246,Naruto: Shippuuden Manga 4 - The Lost Tower,"Action, Comedy, Martial Arts, Shounen, Super Power",Manga,7.53,84527
1203,Nitaboh,"Historical, Music",Manga,7.53,4413
10294,Towa no Quon 1: Utakata no Kaben,"Action, Super Power, Supernatural",Manga,7.53,33550
10713,Towa no Quon 2: Konton no Ranbu,"Action, Mystery, Super Power, Supernatural",Manga,7.53,20132
28771,Yu☆Gi☆Oh!: The Dark Side of Dimensions,"Adventure, Game, Shounen",Manga,7.53,10263
13335,Fuse: Teppou Musume no Torimonochou,"Action, Drama, Historical, Supernatural",Manga,7.52,13412
19193,Ghost in the Shell: Arise - Border:3 Ghost Tears,"Mecha, Police, Psychological, Sci-Fi",Manga,7.52,21648
20903,Harmonie,"Drama, School, Supernatural",Manga,7.52,29029
10918,Kowarekake no Orgel (Manga),"Drama, Music, Sci-Fi, Slice of Life",Manga,7.52,9404
14267,Persona 4 the Animation: The Factor of Hope,"Adventure, Mystery, School, Super Power, Supernatural",Manga,7.52,10757
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,"Adventure, Comedy, Shounen",Manga,7.52,12418
1006,Tenchi Muyou! in Love,"Action, Comedy, Romance, School, Sci-Fi, Shounen, Space",Manga,7.52,14318
30869,Ajin Part 2: Shoutotsu,"Action, Horror, Mystery, Seinen, Supernatural",Manga,7.51,11377
1475,City Hunter: Bay City Wars,"Action, Comedy, Mystery, Shounen",Manga,7.51,2969
2672,Doraemon Manga 05: Nobita no Makai Daibouken,Fantasy,Manga,7.51,1321
2286,Little Nemo,"Adventure, Fantasy",Manga,7.51,4886
31,Neon Genesis Evangelion: Death &amp; Rebirth,"Drama, Mecha, Psychological, Sci-Fi",Manga,7.51,102093
9959,Raiyantsuuri no Uta,"Drama, Historical",Manga,7.51,465
9340,Cheburashka,Comedy,Manga,7.5,545
9135,Fullmetal Alchemist: The Sacred Star of Milos,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",Manga,7.5,87944
1825,Hadashi no Gen 2,"Drama, Historical, Shounen",Manga,7.5,4910
10624,Mardock Scramble: The Second Combustion,"Action, Psychological, Sci-Fi",Manga,7.5,23866
520,Marmalade Boy Manga,"Romance, Shoujo",Manga,7.5,5641
6325,Naruto: Shippuuden Manga 3 - Hi no Ishi wo Tsugu Mono,"Action, Comedy, Martial Arts, Shounen, Super Power",Manga,7.5,83515
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,"Action, Adventure, Comedy, Martial Arts, Shounen, Supernatural",Manga,7.5,9597
8115,Uchuu Show e Youkoso,"Adventure, Fantasy, Space",Manga,7.5,11368
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,"Shounen, Sports, Super Power",Manga,7.49,6392
2460,Maison Ikkoku: Kanketsu-hen,"Comedy, Drama, Romance",Manga,7.49,3109
10629,Tibet Inu Monogatari,Adventure,Manga,7.49,2647
3744,Crayon Shin-chan Manga 10: Arashi wo Yobu Appare! Sengoku Daikassen,"Drama, Historical, Kids, Romance, Samurai",Manga,7.48,1478
484,Gensoumaden Saiyuuki Manga: Requiem - Erabarezaru Mono e no Chinkonka,"Adventure, Shounen, Supernatural",Manga,7.48,6442
9931,Happy Birthday: Inochi Kagayaku Toki,"Drama, Kids, Slice of Life",Manga,7.48,1356
2408,Keroro Gunsou Manga 2: Shinkai no Princess de Arimasu!,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",Manga,7.48,2941
1419,Lupin III: Kutabare! Nostradamus,"Action, Adventure, Comedy, Shounen",Manga,7.48,4383
24591,Youkai Watch Manga 1: Tanjou no Himitsu da Nyan!,"Comedy, Kids, Supernatural",Manga,7.48,1034
25755,Yowamushi Pedal: Re:RIDE,"Drama, Shounen, Sports",Manga,7.48,4749
30790,Yowamushi Pedal: Re:ROAD,"Drama, Shounen, Sports",Manga,7.48,3088
2969,Appleseed Saga Ex Machina,"Action, Mecha, Military, Sci-Fi",Manga,7.47,28365
2656,Doraemon Manga 25: Nobita no Wan Nyan Jikuuden,"Adventure, Comedy, Kids, Sci-Fi",Manga,7.47,1269
15925,Doraemon Manga 33: Nobita no Himitsu Dougu Museum,"Adventure, Comedy, Fantasy, Kids, Shounen",Manga,7.47,787
27969,Hana to Alice: Satsujin Jiken,"Drama, Mystery, Slice of Life",Manga,7.47,9766
7337,"Hetalia Axis Powers Manga: Paint it, White","Comedy, Historical, Parody",Manga,7.47,36986
21031,Precure All Stars Manga New Stage 3: Eien no Tomodachi,"Kids, Magic, Shoujo",Manga,7.47,1570
815,"Prince of Tennis: The Two Samurai, The First Game","Action, Shounen, Sports",Manga,7.47,14249
1764,Slam Dunk (Manga),"Comedy, Drama, School, Shounen, Slice of Life, Sports",Manga,7.47,8750
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,"Romance, School",Manga,7.47,35058
4970,Afro Samurai: Resurrection,"Action, Adventure, Samurai",Manga,7.46,51064
1078,Cardcaptor Sakura: Leave It to Kero-chan,Comedy,Manga,7.46,20410
2665,Doraemon Manga 07: Nobita to Tetsujin Heidan,"Adventure, Comedy, Fantasy, Kids, Shounen",Manga,7.46,1272
2676,Doraemon Manga 15: Nobita to Mugen Sankenshi,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",Manga,7.46,1204
465,One Piece Manga 7: Karakuri-jou no Mecha Kyohei,"Adventure, Comedy, Fantasy, Shounen",Manga,7.46,33028
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,"Adventure, Comedy, Drama, Fantasy, Kids",Manga,7.46,78876
1815,Shakugan no Shana Manga,"Action, Fantasy, Supernatural",Manga,7.46,43962
15307,Smile Precure! Manga: Ehon no Naka wa Minna Chiguhagu!,"Fantasy, Kids, Magic, Shoujo",Manga,7.46,2123
8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,"Action, Drama, Mecha, Military, Sci-Fi",Manga,7.46,8266
2407,Keroro Gunsou Manga 1,"Comedy, Kids, Sci-Fi, Shounen",Manga,7.45,3606
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,"Adventure, Drama, Sci-Fi, Space",Manga,7.45,4199
565,Steamboy,"Action, Adventure, Drama, Historical, Military, Sci-Fi",Manga,7.45,40812
4703,Yes! Precure 5 GoGo! Manga: Okashi no Kuni no Happy Birthday,"Fantasy, Kids, Magic, Romance, Shoujo, Super Power",Manga,7.45,2210
33302,Yowamushi Pedal: Spare Bike,"Comedy, Drama, Shounen, Sports",Manga,7.45,4009
2649,Doraemon: Obaachan no Omoide,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Manga,7.44,835
463,One Piece Manga 5: Norowareta Seiken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Manga,7.44,35357
2107,One Piece Manga 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,"Action, Adventure, Fantasy, Shounen",Manga,7.44,31909
2658,Doraemon Manga 09: Nobita no Parallel Saiyuuki,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",Manga,7.43,1189
6930,Doraemon Manga 29: Shin Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids",Manga,7.43,1034
1441,Ginga Tetsudou no Yoru,"Drama, Fantasy, Historical, Kids, Mystery",Manga,7.43,7755
1090,Mobile Suit Gundam I,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",Manga,7.43,12877
2472,Naruto: Shippuuden Manga 1,"Action, Adventure, Comedy, Fantasy, Shounen",Manga,7.43,108170
4437,Naruto: Shippuuden Manga 2 - Kizuna,"Action, Martial Arts, Shounen, Supernatural",Manga,7.43,97818
2141,Oseam,"Adventure, Drama",Manga,7.43,3648
2427,Unico,"Adventure, Fantasy, Kids",Manga,7.43,2063
9544,Biohazard: Damnation,"Action, Horror, Sci-Fi",Manga,7.42,10737
1983,Black Jack: Futari no Kuroi Isha,Drama,Manga,7.42,2634
2756,Cheonnyeon-yeowoo Yeowoobi,"Drama, Fantasy, Sci-Fi",Manga,7.42,9045
2677,Doraemon Manga 11: Nobita to Animal Planet,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Manga,7.42,1581
2661,Doraemon Manga 13: Nobita to Kumo no Oukoku,"Adventure, Comedy",Manga,7.42,1817
19645,Doraemon Manga 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"Adventure, Comedy, Fantasy, Kids",Manga,7.42,754
1030,Heisei Tanuki Gassen Ponpoko,Kids,Manga,7.42,34263
31989,Hibike! Euphonium Manga: Kitauji Koukou Suisougaku-bu e Youkoso,"Music, School",Manga,7.42,8349
1255,Saint Seiya: Shinku no Shounen Densetsu,"Adventure, Fantasy, Sci-Fi, Shounen",Manga,7.42,8849
1259,Saint Seiya: Tenkai-hen Josou - Overture,"Adventure, Sci-Fi, Shounen",Manga,7.42,11705
867,Slayers Gorgeous,"Adventure, Comedy, Fantasy, Magic, Supernatural",Manga,7.42,12755
869,Slayers Return,"Adventure, Comedy, Fantasy, Magic, Shounen",Manga,7.42,12909
2013,Taiho Shichau zo The Manga,"Action, Comedy, Drama, Police, Shounen",Manga,7.42,4029
3051,Yes! Precure 5 Manga: Kagami no Kuni no Miracle Daibouken!,"Fantasy, Music, Romance, Shoujo",Manga,7.42,2319
3203,Chibi Maruko-chan Manga,"Comedy, School, Shoujo",Manga,7.41,980
2654,Doraemon Manga 22: Nobita to Tsubasa no Yuusha-tachi,"Adventure, Fantasy, Kids, Shounen",Manga,7.41,1240
2393,Doraemon Manga 24: Nobita to Fushigi Kaze Tsukai,"Adventure, Comedy, Fantasy, Kids",Manga,7.41,1973
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,"Adventure, Shounen, Supernatural",Manga,7.41,4425
6288,Mobile Suit Gundam 00 The Manga: A Wakening of the Trailblazer,"Action, Mecha, Sci-Fi, Space",Manga,7.41,37069
5753,Precure All Stars Manga DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,"Action, Fantasy, Magic, Shoujo",Manga,7.41,2957
1329,Rail of the Star: A True Story of Children,"Drama, Historical",Manga,7.41,1302
868,Slayers Great,"Adventure, Comedy, Fantasy, Magic, Shounen",Manga,7.41,12760
21395,Crayon Shin-chan Manga 22: Gachinko! Gyakushuu no Robo To-chan,"Comedy, Kids, Shounen",Manga,7.4,704
2398,Digimon Adventure 02: Diablomon no Gyakushuu,"Adventure, Comedy, Drama, Kids, Sci-Fi",Manga,7.4,31961
3727,Doraemon Manga 01: Nobita no Kyouryuu,"Adventure, Comedy",Manga,7.4,1773
1906,Harukanaru Toki no Naka de: Maihitoyo,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Manga,7.4,4019
1206,Ihatov Gensou: Kenji no Haru,"Drama, Historical, Slice of Life",Manga,7.4,3607
1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"Action, Adventure, Drama, Fantasy, Kids",Manga,7.4,46887
4921,Ramayana: The Legend of Prince Rama,Adventure,Manga,7.4,517
2111,Rockman.EXE Manga: Hikari to Yami no Program,"Action, Adventure, Game, Kids",Manga,7.4,2562
3089,The Sky Crawlers,"Drama, Military",Manga,7.4,32660
713,Air Manga,"Drama, Romance, Supernatural",Manga,7.39,44179
2675,Doraemon Manga 17: Nobita to Ginga Express,Fantasy,Manga,7.39,1342
2648,Doraemon: 2112-nen Doraemon Tanjou,"Comedy, Fantasy, Kids",Manga,7.39,1277
3508,Genius Party,"Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi",Manga,7.39,18612
6795,Genius Party Beyond,"Dementia, Fantasy, Music, Sci-Fi",Manga,7.39,10660
13271,Hunter x Hunter Manga: Phantom Rouge,"Action, Adventure, Shounen, Super Power",Manga,7.39,44589
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure, Comedy, Shounen",Manga,7.39,13073
536,Slayers: The Motion Picture,"Adventure, Comedy, Fantasy, Magic, Shounen",Manga,7.39,16046
807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,"Action, Adventure, Drama, Fantasy, Shounen",Manga,7.39,33633
1521,Black Jack the Manga,Drama,Manga,7.38,6404
8369,Crayon Shin-chan Manga 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Manga,7.38,1139
2660,Doraemon: Nobita&#039;s the Night Before a Wedding,Fantasy,Manga,7.38,983
1432,Lupin III: Fuuma Ichizoku no Inbou,"Action, Adventure, Comedy, Shounen",Manga,7.38,4018
33190,Planetarian: Hoshi no Hito,Magic,Manga,7.38,9461
2670,Doraemon Manga 12: Nobita no Dorabian Nights,"Adventure, Comedy, Fantasy, Kids, Shounen",Manga,7.37,1833
8134,"Keroro Gunsou Manga 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Comedy,Manga,7.37,1577
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,"Drama, Mecha, Military, Sci-Fi, Space",Manga,7.37,5705
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Manga,"Comedy, Drama, Romance, School, Slice of Life",Manga,7.37,34272
3087,Cencoroll,"Action, Sci-Fi",Manga,7.36,56370
902,Dragon Ball Z Manga 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Manga,7.36,51083
32871,Kuroko no Basket Manga 3: Winter Cup Soushuuhen - Tobira no Mukou,"Comedy, Shounen, Sports",Manga,7.38,5492
415,Tonari no Yamada-kun,"Comedy, Slice of Life",Manga,7.36,16442
30870,Ajin Part 3: Shougeki,"Action, Horror, Mystery, Seinen, Supernatural",Manga,7.36,9638
1723,Clannad Manga,"Drama, Fantasy, Romance, School",Manga,7.35,99506
19951,Hunter x Hunter Manga: The Last Mission,"Action, Adventure, Shounen, Super Power",Manga,7.35,37633
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,"Drama, Mecha, Military, Sci-Fi, Space",Manga,7.35,6326
2385,One Piece: Jango no Dance Carnival,"Comedy, Fantasy, Shounen",Manga,7.35,22157
6988,Doraemon Manga 30: Nobita no Ningyo Daikaisen,"Adventure, Comedy, Fantasy, Kids, Shounen",Manga,7.34,1191
11053,Doraemon Manga 32: Nobita to Kiseki no Shima - Animal Adventure,"Adventure, Comedy, Fantasy, Kids, Shounen",Manga,7.34,849
3223,Kiddy Grade: Truth Dawn,"Action, Mecha, Sci-Fi, Super Power",Manga,7.34,3174
9999,One Piece 3D: Mugiwara Chase,"Action, Adventure, Comedy, Fantasy, Shounen",Manga,7.34,23772
2386,One Piece: Yume no Soccer Ou!,"Comedy, Fantasy, Shounen, Sports",Manga,7.34,23915
2847,Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Manga,7.34,38238
28495,Sidonia no Kishi Manga,"Action, Mecha, Sci-Fi, Seinen, Space",Manga,7.34,5472
883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,"Action, Comedy",Manga,7.34,13775
1901,11-nin Iru!,"Action, Adventure, Drama, Mystery, Romance, Sci-Fi, Shoujo, Space",Manga,7.33,4311
10681,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",Manga,7.33,37925
2667,Doraemon Manga 04: Nobita no Kaitei Kiganjou,Fantasy,Manga,7.33,1168
2666,Doraemon Manga 10: Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",Manga,7.33,1176
2655,Doraemon Manga 23: Nobita to Robot Kingdom,"Adventure, Comedy, Fantasy, Kids, Shounen",Manga,7.33,2139
893,Dragon Ball Manga 4: Saikyou e no Michi,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Manga,7.33,26104
15785,Inazuma Eleven Go vs. Danball Senki W Manga,"Action, Kids, Mecha, Sports",Manga,7.34,3239
3222,Kiddy Grade: Maelstrom,"Action, Mecha, Sci-Fi, Super Power",Manga,7.33,3189
5084,Mai Mai Shinko to Sennen no Mahou,"Adventure, Drama",Manga,7.33,6491
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,"Kids, Magic, Shoujo",Manga,7.33,2108
460,One Piece Manga 2: Nejimaki-jima no Daibouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Manga,7.33,37792
11019,Pokemon 3D Adventure: Mew wo Sagase!,"Adventure, Comedy, Fantasy, Kids",Manga,7.33,5765
5014,Sango Shou Densetsu: Aoi Umi no Elfie,"Adventure, Sci-Fi",Manga,7.33,524
